(6, 5, 3, 0, 0, 'M', 6, 3, 0)
(4, 2, 6, 0, 1, 'M', 2, 5, 1)
(1, 2, 0, 0, 1, 'D', 2, 1, 0)
(10, 2, 6, 0, 0, 'P', 2, 5, 1)
(3, -1, -1, -1, 1, 'M', 4, 6, 0)
(6, 6, 4, 0, 0, 'M', -2, -2, -2)
(3, 6, 4, 0, 1, 'M', 5, 4, 1)
(4, 3, 5, 0, 1, 'D', 3, 4, 0)
(6, 2, 5, 1, 0, 'M', 3, 5, 0)
(7, 3, 4, 2, 0, 'M', 2, 4, 2)
(3, 3, 2, 0, 1, 'D', 3, 3, 0)
(4, 4, 3, 1, 1, 'D', 3, 3, 1)
(4, 1, 3, 1, 1, 'D', 2, 3, 1)
(3, 4, 5, 0, 0, 'P', 3, 5, 1)
(11, 2, 0, 0, 1, 'M', -2, -2, -2)
(8, 4, 1, 1, 1, 'D', 4, 2, 1)
(9, 0, 2, 0, 0, 'M', -2, -2, -2)
(2, -1, -1, -1, 1, 'M', 2, 0, 0)
(2, -1, -1, -1, 1, 'M', 6, 2, 0)
(0, -1, -1, -1, 1, 'M', 6, 4, 0)
(6, 0, 2, 0, 0, 'M', -2, -2, -2)
(0, -1, -1, -1, 1, 'M', 0, 2, 0)
(3, 4, 2, 0, 1, 'M', 4, 3, 1)
(3, 2, 0, 0, 1, 'M', 2, 1, 1)
(5, 4, 4, 1, 1, 'M', 3, 4, 2)
(5, 5, 0, 0, 1, 'D', 5, 1, 0)
(10, 4, 0, 0, 0, 'P', 4, 1, 1)
(11, 6, 4, 0, 1, 'M', -2, -2, -2)
(5, 6, 3, 0, 0, 'M', -2, -2, -2)
(2, -1, -1, -1, 1, 'M', 6, 4, 0)
(3, 1, 4, 0, 0, 'P', 1, 5, 1)
