(4, 5, 1, 0, 0, 'M', 5, 0, 0)
(5, 9, 4, 0, 0, 'M', -2, -2, -2)
(3, 5, 1, 0, 1, 'D', 5, 2, 0)
(4, 5, 9, 0, 0, 'M', -2, -2, -2)
(5, 7, 6, 0, 1, 'M', 7, 5, 1)
(3, 6, 2, 0, 1, 'M', 6, 3, 1)
(2, -1, -1, -1, 1, 'M', 9, 3, 0)
(1, -1, -1, -1, 1, 'M', 5, 0, 0)
(0, -1, -1, -1, 1, 'M', 4, 9, 0)
(0, -1, -1, -1, 1, 'M', 5, 9, 0)
(7, 7, 4, 1, 0, 'M', 8, 4, 0)
(9, 5, 9, 0, 0, 'M', -2, -2, -2)
(4, 7, 3, 0, 0, 'P', 8, 3, 1)
(0, -1, -1, -1, 1, 'M', 9, 3, 0)
(3, 7, 6, 0, 1, 'D', 6, 6, 0)
(7, 5, 7, 1, 0, 'M', 5, 8, 0)
(5, 7, 3, 0, 1, 'M', 7, 4, 1)
(7, 5, 0, 0, 0, 'M', -2, -2, -2)
(5, 8, 5, 0, 1, 'D', 7, 5, 0)
(2, 9, 4, 0, 1, 'M', 8, 4, 0)
(1, 4, 0, 0, 1, 'M', 4, 1, 0)
(8, 8, 5, 0, 0, 'M', 9, 5, 0)
(4, 9, 6, 0, 0, 'M', -2, -2, -2)
(6, 5, 3, 2, 0, 'M', 5, 2, 1)
(4, 7, 6, 0, 0, 'P', 8, 6, 1)
(0, -1, -1, -1, 1, 'M', 6, 9, 0)
(2, 5, 8, 0, 1, 'D', 5, 7, 0)
(2, 4, 8, 0, 1, 'M', 4, 7, 1)
(3, 4, 2, 1, 1, 'M', 5, 2, 1)
(1, 6, 0, 0, 1, 'M', 6, 1, 0)
(9, 9, 5, 0, 0, 'M', -2, -2, -2)
(5, 5, 7, 1, 0, 'M', 5, 8, 0)
(2, -1, -1, -1, 1, 'M', 9, 6, 0)
(5, 5, 3, 2, 1, 'D', 5, 4, 2)
(2, 6, 8, 0, 1, 'M', 6, 7, 0)
(1, 9, 3, 0, 1, 'M', 8, 3, 0)
(3, 9, 6, 0, 1, 'D', 8, 6, 0)
(1, 6, 9, 0, 1, 'M', 6, 8, 0)
(5, 5, 6, 2, 1, 'D', 5, 5, 2)
(7, 5, 2, 1, 0, 'M', 5, 1, 0)
(6, 5, 8, 0, 0, 'M', 5, 9, 0)
(6, 7, 5, 1, 1, 'D', 6, 5, 1)
(3, 6, 7, 0, 1, 'M', 5, 7, 1)
(9, 9, 4, 0, 0, 'M', -2, -2, -2)
(2, 4, 1, 0, 1, 'M', 4, 2, 1)
(7, 7, 5, 1, 0, 'M', 8, 5, 0)
(8, 8, 4, 0, 0, 'M', 9, 4, 0)
(7, 5, 9, 0, 0, 'M', -2, -2, -2)
(1, 9, 6, 0, 1, 'M', 8, 6, 0)
(7, 9, 5, 0, 0, 'M', -2, -2, -2)
(2, 6, 1, 0, 1, 'M', 6, 2, 0)
(4, 5, 2, 1, 1, 'D', 5, 3, 1)
(1, 5, 9, 0, 1, 'M', 5, 8, 0)
(4, 9, 5, 0, 1, 'M', 8, 5, 0)
(6, 8, 5, 0, 0, 'M', 9, 5, 0)
(8, 5, 1, 0, 0, 'M', 5, 0, 0)
(3, 4, 7, 1, 1, 'M', 4, 6, 2)
(5, 5, 2, 1, 0, 'M', 5, 1, 0)
(0, -1, -1, -1, 1, 'M', 4, 0, 0)
(4, 6, 3, 1, 1, 'M', 5, 3, 2)
(3, 9, 3, 0, 1, 'D', 8, 3, 0)
(4, 9, 3, 0, 0, 'M', -2, -2, -2)
(4, 4, 6, 2, 1, 'M', 5, 6, 2)
(3, 5, 8, 0, 0, 'M', 5, 9, 0)
(6, 7, 4, 1, 1, 'D', 6, 4, 1)
(2, 5, 0, 0, 1, 'M', 5, 1, 0)
(1, -1, -1, -1, 1, 'M', 9, 4, 0)
(4, 5, 7, 1, 1, 'D', 5, 6, 1)
(3, 7, 3, 0, 1, 'D', 6, 3, 0)
(0, -1, -1, -1, 1, 'M', 9, 6, 0)
(2, 8, 6, 0, 1, 'M', 7, 6, 0)
(1, 4, 9, 0, 1, 'M', 4, 8, 0)
(4, 8, 4, 0, 0, 'M', 9, 4, 0)
(0, -1, -1, -1, 1, 'M', 6, 0, 0)
(5, 5, 0, 0, 0, 'M', -2, -2, -2)
(6, 5, 1, 0, 0, 'M', 5, 0, 0)
(9, 5, 0, 0, 0, 'M', -2, -2, -2)
(8, 5, 8, 0, 0, 'M', 5, 9, 0)
(6, 5, 6, 2, 0, 'M', 5, 7, 1)
(3, 8, 4, 0, 1, 'D', 7, 4, 0)
(3, -1, -1, -1, 1, 'M', 9, 5, 0)
(2, 8, 3, 0, 1, 'M', 7, 3, 0)
