(7, 4, 0, 0, 1, 'M', 4, 1, 0)
(6, 3, 3, 1, 1, 'M', 4, 3, 2)
(3, 5, 2, 0, 1, 'M', 5, 3, 0)
(8, 3, 6, 0, 0, 'M', 3, 7, 0)
(10, 4, 8, 0, 0, 'M', 4, 9, 0)
(10, 5, 0, 0, 0, 'M', -2, -2, -2)
(10, 4, 0, 0, 0, 'M', -2, -2, -2)
(6, 1, 4, 0, 0, 'M', 0, 4, 0)
(4, -1, -1, -1, 1, 'M', 0, 3, 0)
(1, 5, 0, 0, 1, 'M', 5, 1, 0)
(3, 0, 5, 0, 1, 'M', 1, 5, 0)
(7, 0, 4, 0, 0, 'M', -2, -2, -2)
(5, 1, 5, 0, 0, 'M', 1, 4, 0)
(3, -1, -1, -1, 1, 'M', 4, 9, 0)
(5, 3, 5, 0, 0, 'P', 2, 5, 1)
(5, 7, 4, 0, 1, 'D', 6, 4, 0)
(9, 5, 1, 0, 0, 'M', 5, 0, 0)
(1, 9, 5, 0, 1, 'M', 8, 5, 0)
(2, -1, -1, -1, 1, 'M', 9, 4, 0)
(7, 2, 3, 0, 1, 'M', 2, 4, 1)
(9, 7, 5, 0, 0, 'M', 8, 5, 0)
(6, 0, 4, 0, 0, 'M', -2, -2, -2)
(2, -1, -1, -1, 1, 'M', 3, 0, 0)
(7, 4, 3, 2, 1, 'D', 4, 4, 2)
(1, 0, 3, 0, 1, 'M', 1, 3, 0)
(9, 2, 4, 1, 0, 'M', 1, 4, 0)
(4, 3, 0, 0, 0, 'M', -2, -2, -2)
(6, 4, 7, 0, 1, 'M', 4, 6, 1)
(7, 0, 5, 0, 0, 'M', -2, -2, -2)
(6, 3, 5, 0, 1, 'D', 3, 4, 0)
(4, 4, 9, 0, 1, 'D', 4, 8, 0)
(1, 4, 0, 0, 1, 'M', 4, 1, 0)
(6, 0, 5, 0, 1, 'D', 1, 5, 0)
(10, 1, 4, 0, 0, 'M', 0, 4, 0)
(1, 3, 0, 0, 1, 'M', 3, 1, 0)
(2, 4, 9, 0, 1, 'M', 4, 8, 0)
(2, -1, -1, -1, 1, 'M', 5, 0, 0)
(2, 8, 4, 0, 1, 'M', 7, 4, 0)
(9, 4, 1, 0, 0, 'M', 4, 0, 0)
(6, 0, 3, 0, 0, 'M', -2, -2, -2)
(3, 2, 4, 0, 1, 'M', 3, 4, 0)
(6, 2, 3, 0, 0, 'P', 1, 3, 1)
(8, 4, 3, 2, 0, 'M', 4, 2, 1)
(0, -1, -1, -1, 1, 'M', 0, 4, 0)
(7, 4, 6, 1, 1, 'D', 4, 5, 1)
(3, 5, 0, 0, 1, 'D', 5, 1, 0)
(0, -1, -1, -1, 1, 'M', 0, 5, 0)
(11, 4, 0, 0, 0, 'M', -2, -2, -2)
(4, 4, 7, 0, 1, 'D', 4, 6, 0)
(8, 6, 5, 0, 0, 'M', 7, 5, 0)
(10, 1, 5, 0, 0, 'M', 0, 5, 0)
(11, 4, 9, 0, 0, 'M', -2, -2, -2)
(8, 6, 4, 1, 0, 'M', 7, 4, 0)
(4, 6, 4, 0, 1, 'M', 5, 4, 1)
(3, 3, 0, 0, 1, 'D', 3, 1, 0)
(5, 5, 4, 1, 1, 'D', 4, 4, 1)
(2, -1, -1, -1, 1, 'M', 9, 5, 0)
(6, 4, 0, 0, 0, 'M', -2, -2, -2)
(9, 4, 7, 0, 0, 'M', 4, 8, 0)
(8, 4, 1, 0, 1, 'D', 4, 2, 0)
(5, 6, 5, 0, 0, 'P', 7, 5, 1)
(3, 4, 8, 0, 1, 'M', 4, 7, 0)
(3, 7, 5, 0, 1, 'M', 6, 5, 0)
(5, 4, 1, 0, 0, 'M', 4, 0, 0)
(2, 4, 1, 0, 1, 'M', 4, 2, 0)
(2, 1, 5, 0, 1, 'M', 2, 5, 0)
(3, 2, 3, 0, 1, 'M', 3, 3, 1)
(5, 4, 7, 0, 0, 'P', 4, 8, 1)
(1, 0, 5, 0, 1, 'M', 1, 5, 0)
(6, 7, 4, 0, 0, 'M', 8, 4, 0)
(4, 1, 4, 0, 1, 'D', 2, 4, 0)
(2, 5, 1, 0, 1, 'M', 5, 2, 0)
(5, 4, 9, 0, 0, 'M', -2, -2, -2)
(2, 1, 4, 0, 1, 'M', 2, 4, 0)
(1, 9, 4, 0, 1, 'M', 8, 4, 0)
(11, 9, 4, 0, 0, 'M', -2, -2, -2)
(0, -1, -1, -1, 1, 'M', 9, 4, 0)
(5, 1, 4, 0, 0, 'M', 0, 4, 0)
(8, 9, 4, 0, 0, 'M', -2, -2, -2)
(4, 5, 0, 0, 0, 'M', -2, -2, -2)
(5, 8, 5, 0, 0, 'M', 9, 5, 0)
(1, -1, -1, -1, 1, 'M', 4, 9, 0)
(9, 3, 7, 0, 0, 'M', 3, 8, 0)
(0, -1, -1, -1, 1, 'M', 9, 5, 0)
(4, 6, 5, 0, 1, 'D', 5, 5, 0)
(7, 8, 4, 0, 0, 'M', 9, 4, 0)
(4, 5, 3, 0, 1, 'D', 5, 4, 0)
(11, 3, 9, 0, 0, 'M', -2, -2, -2)
(7, 2, 5, 0, 0, 'P', 1, 5, 1)
(8, 5, 2, 0, 0, 'M', 5, 1, 0)
(2, 3, 1, 0, 1, 'M', 3, 2, 0)
(11, 9, 5, 0, 0, 'M', -2, -2, -2)
(11, 0, 4, 0, 0, 'M', -2, -2, -2)
(4, 3, 3, 1, 1, 'D', 4, 3, 1)
(5, 3, 4, 0, 0, 'M', 2, 4, 1)
(4, 1, 5, 0, 1, 'D', 2, 5, 0)
(2, 1, 3, 0, 1, 'M', 2, 3, 0)
(7, 5, 5, 1, 0, 'M', 6, 5, 0)
(6, -1, -1, -1, 1, 'M', 4, 0, 0)
(7, 5, 2, 0, 1, 'D', 5, 3, 0)
(1, 0, 4, 0, 1, 'M', 1, 4, 0)
(2, -1, -1, -1, 1, 'M', 0, 4, 0)
(3, 2, 5, 0, 1, 'M', 3, 5, 0)
(2, -1, -1, -1, 1, 'M', 0, 5, 0)
(4, 3, 5, 0, 1, 'D', 4, 5, 0)
(6, 5, 4, 1, 0, 'M', 5, 5, 1)
(7, 6, 4, 1, 1, 'D', 5, 4, 1)
(0, -1, -1, -1, 1, 'M', 4, 0, 0)
(6, 2, 4, 1, 0, 'M', 2, 5, 0)
(3, 9, 4, 0, 1, 'M', 8, 4, 0)
(0, -1, -1, -1, 1, 'M', 5, 0, 0)
