(1, 6, 9, 0, 1, 'M', 6, 8, 0)
(3, 2, 2, 1, 1, 'M', 3, 2, 1)
(1, 2, 9, 0, 1, 'M', 2, 8, 0)
(4, 0, 3, 0, 0, 'M', -2, -2, -2)
(3, 1, 2, 0, 0, 'M', 0, 2, 0)
(5, 6, 2, 1, 0, 'M', 6, 1, 0)
(1, -1, -1, -1, 1, 'M', 0, 6, 0)
(3, 2, 8, 0, 0, 'M', 2, 9, 0)
(2, 6, 1, 0, 1, 'D', 6, 2, 0)
(2, -1, -1, -1, 1, 'M', 3, 9, 0)
(5, 9, 6, 0, 0, 'M', -2, -2, -2)
(0, -1, -1, -1, 1, 'M', 9, 5, 0)
(6, 3, 9, 0, 0, 'M', -2, -2, -2)
(5, 8, 3, 0, 0, 'M', 9, 3, 0)
(6, 3, 1, 0, 0, 'M', 3, 0, 0)
(4, 6, 2, 1, 1, 'D', 6, 3, 1)
(6, 9, 3, 0, 0, 'M', -2, -2, -2)
(2, -1, -1, -1, 1, 'M', 9, 3, 0)
(6, 6, 1, 0, 0, 'M', 6, 0, 0)
(2, 0, 6, 0, 1, 'M', 1, 6, 0)
(4, 1, 6, 0, 0, 'M', 0, 6, 0)
(5, 3, 8, 0, 0, 'M', 3, 9, 0)
(3, 7, 5, 1, 1, 'M', 7, 6, 1)
(1, 7, 0, 0, 1, 'M', 7, 1, 0)
(1, 9, 2, 0, 1, 'M', 8, 2, 0)
(4, 8, 6, 0, 0, 'M', 9, 6, 0)
(1, 9, 5, 0, 1, 'M', 8, 5, 0)
(4, 3, 2, 1, 1, 'D', 3, 3, 1)
(2, 1, 2, 0, 1, 'D', 2, 2, 0)
(1, 0, 2, 0, 1, 'M', 1, 2, 0)
(2, 8, 5, 0, 1, 'M', 7, 5, 1)
(2, 2, 1, 0, 1, 'M', 2, 2, 1)
(3, 1, 6, 0, 1, 'D', 2, 6, 0)
(2, 3, 1, 0, 1, 'D', 3, 2, 0)
(2, 1, 7, 0, 1, 'M', 2, 7, 1)
(4, 2, 9, 0, 0, 'M', -2, -2, -2)
(0, -1, -1, -1, 1, 'M', 2, 9, 0)
(1, 0, 3, 0, 1, 'M', 1, 3, 0)
(2, 6, 8, 0, 1, 'D', 6, 7, 0)
(0, -1, -1, -1, 1, 'M', 0, 7, 0)
(4, 0, 2, 0, 0, 'M', -2, -2, -2)
(4, 3, 0, 0, 0, 'M', -2, -2, -2)
(0, -1, -1, -1, 1, 'M', 9, 2, 0)
(5, 7, 6, 1, 0, 'M', 8, 6, 0)
(3, 8, 6, 0, 1, 'D', 7, 6, 0)
(5, 2, 6, 1, 0, 'M', 1, 6, 0)
(4, 8, 3, 0, 1, 'D', 7, 3, 0)
(4, 6, 0, 0, 0, 'M', -2, -2, -2)
(1, 3, 0, 0, 1, 'M', 3, 1, 0)
(0, -1, -1, -1, 1, 'M', 3, 0, 0)
(0, -1, -1, -1, 1, 'M', 2, 0, 0)
(3, 3, 1, 0, 0, 'M', 3, 0, 0)
(6, 8, 6, 0, 0, 'M', 9, 6, 0)
(3, 6, 8, 0, 0, 'M', 6, 9, 0)
(0, -1, -1, -1, 1, 'M', 6, 9, 0)
(4, 2, 6, 1, 1, 'D', 3, 6, 1)
(3, 2, 7, 1, 1, 'M', 2, 6, 1)
(5, 0, 6, 0, 0, 'M', -2, -2, -2)
(4, 6, 9, 0, 0, 'M', -2, -2, -2)
(4, 7, 6, 1, 1, 'D', 6, 6, 1)
(3, 6, 1, 0, 0, 'M', 6, 0, 0)
(2, 8, 7, 0, 1, 'D', 7, 7, 0)
(0, -1, -1, -1, 1, 'M', 9, 7, 0)
(2, 1, 3, 0, 1, 'D', 2, 3, 0)
(1, 0, 7, 0, 1, 'M', 1, 7, 0)
(7, 3, 0, 0, 0, 'M', -2, -2, -2)
(4, 9, 2, 0, 0, 'M', -2, -2, -2)
(7, 6, 0, 0, 0, 'M', -2, -2, -2)
(1, 6, 0, 0, 1, 'M', 6, 1, 0)
(0, -1, -1, -1, 1, 'M', 7, 0, 0)
(1, 2, 0, 0, 1, 'M', 2, 1, 0)
(3, 7, 2, 1, 1, 'M', 6, 2, 1)
(3, 8, 7, 0, 0, 'M', 9, 7, 0)
(2, 2, 8, 0, 1, 'D', 2, 7, 0)
(3, 8, 2, 0, 0, 'M', 9, 2, 0)
(7, 9, 6, 0, 0, 'M', -2, -2, -2)
(3, 3, 9, 0, 1, 'M', 3, 8, 0)
(0, -1, -1, -1, 1, 'M', 6, 0, 0)
(2, 8, 2, 0, 1, 'D', 7, 2, 0)
(3, 1, 3, 0, 0, 'M', 0, 3, 0)
(2, 9, 6, 0, 1, 'M', 8, 6, 0)
(6, 1, 6, 0, 0, 'M', 0, 6, 0)
(7, 0, 6, 0, 0, 'M', -2, -2, -2)
(4, 3, 8, 0, 1, 'D', 3, 7, 0)
(3, 9, 3, 0, 1, 'M', 8, 3, 0)
(0, -1, -1, -1, 1, 'M', 0, 2, 0)
(1, 9, 7, 0, 1, 'M', 8, 7, 0)
(1, -1, -1, -1, 1, 'M', 9, 6, 0)
(5, 3, 2, 1, 0, 'M', 3, 1, 0)
(4, 9, 7, 0, 0, 'M', -2, -2, -2)
(0, -1, -1, -1, 1, 'M', 0, 3, 0)
(2, 7, 1, 0, 1, 'M', 7, 2, 1)
